ObjectID,FacilityID,FacilityRank,Name,IncidentCurbApproach,FacilityCurbApproach,IncidentID,Total_Length
2138,25,14,Location 25 - Location 37,2,2,37,186134.018162034626585
2139,23,15,Location 23 - Location 37,2,1,37,186169.164382651390042
2140,24,16,Location 24 - Location 37,2,1,37,186169.164382651390042
2141,26,17,Location 26 - Location 37,2,1,37,186217.998903131025145
2142,20,18,Location 20 - Location 37,2,2,37,187351.433983933733543
2143,1,19,Location 1 - Location 37,2,2,37,192850.446773825649871
2144,17,20,Location 17 - Location 37,2,2,37,199809.709244170604507
2145,18,21,Location 18 - Location 37,2,2,37,199809.709244170604507
2146,21,22,Location 21 - Location 37,2,2,37,199911.535710860684048
2147,22,23,Location 22 - Location 37,2,2,37,199911.535710860684048
2148,43,24,Location 43 - Location 37,2,1,37,213490.551477851928212
2149,7,25,Location 7 - Location 37,2,2,37,215794.744441984337755
2150,8,26,Location 8 - Location 37,2,2,37,215870.733011120610172
2151,57,27,Location 57 - Location 37,2,2,37,216605.660437307582470
2152,41,28,Location 41 - Location 37,2,1,37,258406.729917531629326
2153,39,29,Location 39 - Location 37,2,1,37,258452.800439898768673
2154,40,30,Location 40 - Location 37,2,1,37,258452.800439898768673
2155,42,31,Location 42 - Location 37,2,1,37,259115.426905765954871
2156,31,32,Location 31 - Location 37,2,1,37,263025.385236610483844
2157,32,33,Location 32 - Location 37,2,1,37,263026.253231284266803
2158,46,34,Location 46 - Location 37,2,1,37,272616.692891738144681
2159,47,35,Location 47 - Location 37,2,1,37,272616.692891738144681
2160,48,36,Location 48 - Location 37,2,1,37,272616.692891738144681
2161,30,37,Location 30 - Location 37,2,2,37,273668.298571539053228
2162,27,38,Location 27 - Location 37,2,1,37,284518.009444819763303
2163,28,39,Location 28 - Location 37,2,1,37,287925.279380716034211
2164,29,40,Location 29 - Location 37,2,1,37,287925.279380716034211
2165,53,41,Location 53 - Location 37,2,1,37,291806.096635446767323
2166,52,42,Location 52 - Location 37,2,2,37,291807.698977588268463
2167,54,43,Location 54 - Location 37,2,1,37,291814.028209018404596
2168,2,44,Location 2 - Location 37,2,1,37,292026.588823051773943
2169,3,45,Location 3 - Location 37,2,1,37,292048.076025247515645
2170,4,46,Location 4 - Location 37,2,2,37,292094.975767024618108
2171,5,47,Location 5 - Location 37,2,2,37,292247.087779534806032
2172,6,48,Location 6 - Location 37,2,2,37,292353.142961674835533
2173,44,49,Location 44 - Location 37,2,1,37,306841.500636287382804
2174,45,50,Location 45 - Location 37,2,1,37,306841.500636287382804
2175,58,51,Location 58 - Location 37,2,1,37,315270.799229702271987
2176,59,52,Location 59 - Location 37,2,1,37,315270.799229702271987
2177,60,53,Location 60 - Location 37,2,1,37,315270.799229702271987
2178,19,54,Location 19 - Location 37,2,2,37,315352.631752504617907
2179,15,55,Location 15 - Location 37,2,2,37,318384.307663496409077
2180,16,56,Location 16 - Location 37,2,2,37,318398.875391010195017
2181,14,57,Location 14 - Location 37,2,2,37,318429.299533428740688
2182,55,58,Location 55 - Location 37,2,2,37,320414.780520191008691
2183,56,59,Location 56 - Location 37,2,1,37,333352.739101759332698
2184,38,1,Location 38 - Location 38,1,1,38,0.000000000000000
2185,61,2,Location 61 - Location 38,1,1,38,386.575959979472657
2186,62,3,Location 62 - Location 38,2,1,38,112587.891875559260370
2187,33,4,Location 33 - Location 38,2,1,38,116327.886646447703242
2188,37,5,Location 37 - Location 38,2,1,38,118152.173529767766013
2189,34,6,Location 34 - Location 38,2,1,38,118281.136229288051254
2190,35,7,Location 35 - Location 38,2,1,38,118281.136229288051254
2191,36,8,Location 36 - Location 38,2,1,38,118281.136229288051254
2192,12,9,Location 12 - Location 38,2,2,38,159446.573128242482198
2193,13,10,Location 13 - Location 38,2,2,38,159461.143548725754954
2194,11,11,Location 11 - Location 38,2,2,38,166785.067287169571500
2195,9,12,Location 9 - Location 38,2,1,38,166790.766279954230413
2196,10,13,Location 10 - Location 38,2,1,38,166790.766279954230413
2197,25,14,Location 25 - Location 38,2,2,38,198880.654710800357861
2198,23,15,Location 23 - Location 38,2,1,38,198915.800931417121319
2199,24,16,Location 24 - Location 38,2,1,38,198915.800931417121319
2200,26,17,Location 26 - Location 38,2,1,38,198964.635451896756422
2201,20,18,Location 20 - Location 38,2,2,38,200098.070532699464820
2202,1,19,Location 1 - Location 38,2,2,38,205597.083322591381148
2203,17,20,Location 17 - Location 38,2,2,38,212556.345792936335783
2204,18,21,Location 18 - Location 38,2,2,38,212556.345792936335783
2205,21,22,Location 21 - Location 38,2,2,38,212658.172259626415325
2206,22,23,Location 22 - Location 38,2,2,38,212658.172259626415325
2207,43,24,Location 43 - Location 38,2,1,38,226237.188026617659489
2208,7,25,Location 7 - Location 38,2,2,38,228541.380990750069031
2209,8,26,Location 8 - Location 38,2,2,38,228617.369559886341449
2210,57,27,Location 57 - Location 38,2,2,38,229352.296986073313747
2211,41,28,Location 41 - Location 38,2,1,38,271153.366466297360603
2212,39,29,Location 39 - Location 38,2,1,38,271199.436988664499950
2213,40,30,Location 40 - Location 38,2,1,38,271199.436988664499950
2214,42,31,Location 42 - Location 38,2,1,38,271862.063454531657044
2215,31,32,Location 31 - Location 38,2,1,38,275772.021785376127809
2216,32,33,Location 32 - Location 38,2,1,38,275772.889780049910769
2217,46,34,Location 46 - Location 38,2,1,38,285363.329440503788646
2218,47,35,Location 47 - Location 38,2,1,38,285363.329440503788646
2219,48,36,Location 48 - Location 38,2,1,38,285363.329440503788646
2220,30,37,Location 30 - Location 38,2,2,38,286414.935120304755401
2221,27,38,Location 27 - Location 38,2,1,38,297264.645993585407268
2222,28,39,Location 28 - Location 38,2,1,38,300671.915929481678177
2223,29,40,Location 29 - Location 38,2,1,38,300671.915929481678177
2224,53,41,Location 53 - Location 38,2,1,38,304552.733184212411288
2225,52,42,Location 52 - Location 38,2,2,38,304554.335526353912428
2226,54,43,Location 54 - Location 38,2,1,38,304560.664757784048561
2227,2,44,Location 2 - Location 38,2,1,38,304773.225371817417908
2228,3,45,Location 3 - Location 38,2,1,38,304794.712574013159610
2229,4,46,Location 4 - Location 38,2,2,38,304841.612315790262073
2230,5,47,Location 5 - Location 38,2,2,38,304993.724328300449997
2231,6,48,Location 6 - Location 38,2,2,38,305099.779510440479498
2232,44,49,Location 44 - Location 38,2,1,38,319588.137185053026769
2233,45,50,Location 45 - Location 38,2,1,38,319588.137185053026769
2234,58,51,Location 58 - Location 38,2,1,38,328017.435778467915952
2235,59,52,Location 59 - Location 38,2,1,38,328017.435778467915952
2236,60,53,Location 60 - Location 38,2,1,38,328017.435778467915952
2237,19,54,Location 19 - Location 38,2,2,38,328099.268301270261873
2238,15,55,Location 15 - Location 38,2,2,38,331130.944212262053043
2239,16,56,Location 16 - Location 38,2,2,38,331145.511939775838982
2240,14,57,Location 14 - Location 38,2,2,38,331175.936082194384653
2241,55,58,Location 55 - Location 38,2,2,38,333161.417068956652656
2242,56,59,Location 56 - Location 38,2,1,38,346099.375650524976663
2243,39,1,Location 39 - Location 39,1,1,39,0.000000000000000
2244,40,2,Location 40 - Location 39,1,1,39,0.000000000000000
2245,41,3,Location 41 - Location 39,2,2,39,46.070522367145642
2246,42,4,Location 42 - Location 39,1,1,39,662.626465867176307
2247,31,5,Location 31 - Location 39,1,1,39,4572.584796711630588
2248,32,6,Location 32 - Location 39,1,1,39,4573.452791385415367
2249,46,7,Location 46 - Location 39,1,1,39,14163.892451839337809
2250,47,8,Location 47 - Location 39,1,1,39,14163.892451839337809
2251,48,9,Location 48 - Location 39,1,1,39,14163.892451839337809
2252,27,10,Location 27 - Location 39,1,1,39,26065.209004920881853
2253,28,11,Location 28 - Location 39,1,1,39,29472.478940817127295
2254,29,12,Location 29 - Location 39,1,1,39,29472.478940817127295
2255,53,13,Location 53 - Location 39,1,1,39,33353.296195547831303
2256,52,14,Location 52 - Location 39,1,2,39,33354.898537689317891
2257,54,15,Location 54 - Location 39,1,1,39,33361.227769119468576
2258,2,16,Location 2 - Location 39,1,1,39,33573.788383152823371
2259,3,17,Location 3 - Location 39,1,1,39,33595.275585348572349
2260,4,18,Location 4 - Location 39,1,2,39,33642.175327125682088
2261,5,19,Location 5 - Location 39,1,2,39,33794.287339635826356
2262,6,20,Location 6 - Location 39,1,2,39,33900.342521775870409
2263,57,21,Location 57 - Location 39,2,1,39,41847.140002591106168
2264,8,22,Location 8 - Location 39,2,1,39,42582.067428778078465
2265,7,23,Location 7 - Location 39,2,1,39,42658.055997914372711
2266,43,24,Location 43 - Location 39,2,2,39,44962.248962046782253
2267,44,25,Location 44 - Location 39,1,1,39,48388.700196388293989
2268,45,26,Location 45 - Location 39,1,1,39,48388.700196388293989
2269,58,27,Location 58 - Location 39,1,1,39,56817.998789803350519
2270,59,28,Location 59 - Location 39,1,1,39,56817.998789803350519
2271,60,29,Location 60 - Location 39,1,1,39,56817.998789803350519
2272,19,30,Location 19 - Location 39,1,2,39,56899.831312605674611
2273,17,31,Location 17 - Location 39,2,1,39,58643.091195728113235
2274,18,32,Location 18 - Location 39,2,1,39,58643.091195728113235
2275,15,33,Location 15 - Location 39,1,2,39,59931.507223597451230
2276,16,34,Location 16 - Location 39,1,2,39,59946.074951111251721
2277,14,35,Location 14 - Location 39,1,2,39,59976.499093529797392
2278,55,36,Location 55 - Location 39,1,2,39,61961.980080292094499
2279,56,37,Location 56 - Location 39,1,1,39,74899.938661860462162
2280,25,38,Location 25 - Location 39,2,2,39,85742.207033825718099
2281,23,39,Location 23 - Location 39,2,1,39,85777.353254442467005
2282,24,40,Location 24 - Location 39,2,1,39,85777.353254442467005
2283,26,41,Location 26 - Location 39,2,1,39,85826.187774922116660
2284,20,42,Location 20 - Location 39,2,2,39,86959.622855724825058
2285,1,43,Location 1 - Location 39,2,2,39,92458.635645616741385
2286,21,44,Location 21 - Location 39,2,2,39,99519.724582651761011
2287,22,45,Location 22 - Location 39,2,2,39,99519.724582651761011
2288,12,46,Location 12 - Location 39,2,2,39,117629.436224213815876
2289,13,47,Location 13 - Location 39,2,2,39,117644.006644697074080
2290,11,48,Location 11 - Location 39,2,2,39,124967.930383140890626
2291,9,49,Location 9 - Location 39,2,1,39,124973.629375925549539
2292,10,50,Location 10 - Location 39,2,1,39,124973.629375925549539
2293,30,51,Location 30 - Location 39,2,2,39,173276.487443330057431
2294,62,52,Location 62 - Location 39,2,1,39,252888.518785690073855
2295,33,53,Location 33 - Location 39,2,1,39,256628.513556578545831
2296,37,54,Location 37 - Location 39,2,1,39,258452.800439898594050
2297,34,55,Location 34 - Location 39,2,1,39,258581.763139418879291
2298,35,56,Location 35 - Location 39,2,1,39,258581.763139418879291
2299,36,57,Location 36 - Location 39,2,1,39,258581.763139418879291
2300,38,58,Location 38 - Location 39,2,1,39,271199.436988664267119
2301,61,59,Location 61 - Location 39,2,1,39,271586.012948643707205
2302,39,1,Location 39 - Location 40,1,1,40,0.000000000000000
2303,40,2,Location 40 - Location 40,1,1,40,0.000000000000000
2304,41,3,Location 41 - Location 40,2,2,40,46.070522367145642
2305,42,4,Location 42 - Location 40,1,1,40,662.626465867176307
2306,31,5,Location 31 - Location 40,1,1,40,4572.584796711630588
2307,32,6,Location 32 - Location 40,1,1,40,4573.452791385415367
2308,46,7,Location 46 - Location 40,1,1,40,14163.892451839337809
2309,47,8,Location 47 - Location 40,1,1,40,14163.892451839337809
2310,48,9,Location 48 - Location 40,1,1,40,14163.892451839337809
2311,27,10,Location 27 - Location 40,1,1,40,26065.209004920881853
2312,28,11,Location 28 - Location 40,1,1,40,29472.478940817127295
2313,29,12,Location 29 - Location 40,1,1,40,29472.478940817127295
2314,53,13,Location 53 - Location 40,1,1,40,33353.296195547831303
2315,52,14,Location 52 - Location 40,1,2,40,33354.898537689317891
2316,54,15,Location 54 - Location 40,1,1,40,33361.227769119468576
2317,2,16,Location 2 - Location 40,1,1,40,33573.788383152823371
2318,3,17,Location 3 - Location 40,1,1,40,33595.275585348572349
2319,4,18,Location 4 - Location 40,1,2,40,33642.175327125682088
2320,5,19,Location 5 - Location 40,1,2,40,33794.287339635826356
2321,6,20,Location 6 - Location 40,1,2,40,33900.342521775870409
2322,57,21,Location 57 - Location 40,2,1,40,41847.140002591106168
2323,8,22,Location 8 - Location 40,2,1,40,42582.067428778078465
2324,7,23,Location 7 - Location 40,2,1,40,42658.055997914372711
2325,43,24,Location 43 - Location 40,2,2,40,44962.248962046782253
2326,44,25,Location 44 - Location 40,1,1,40,48388.700196388293989
2327,45,26,Location 45 - Location 40,1,1,40,48388.700196388293989
2328,58,27,Location 58 - Location 40,1,1,40,56817.998789803350519
2329,59,28,Location 59 - Location 40,1,1,40,56817.998789803350519
2330,60,29,Location 60 - Location 40,1,1,40,56817.998789803350519
2331,19,30,Location 19 - Location 40,1,2,40,56899.831312605674611
2332,17,31,Location 17 - Location 40,2,1,40,58643.091195728113235
2333,18,32,Location 18 - Location 40,2,1,40,58643.091195728113235
2334,15,33,Location 15 - Location 40,1,2,40,59931.507223597451230
2335,16,34,Location 16 - Location 40,1,2,40,59946.074951111251721
2336,14,35,Location 14 - Location 40,1,2,40,59976.499093529797392
2337,55,36,Location 55 - Location 40,1,2,40,61961.980080292094499
2338,56,37,Location 56 - Location 40,1,1,40,74899.938661860462162
2339,25,38,Location 25 - Location 40,2,2,40,85742.207033825718099
2340,23,39,Location 23 - Location 40,2,1,40,85777.353254442467005
2341,24,40,Location 24 - Location 40,2,1,40,85777.353254442467005
2342,26,41,Location 26 - Location 40,2,1,40,85826.187774922116660
2343,20,42,Location 20 - Location 40,2,2,40,86959.622855724825058
2344,1,43,Location 1 - Location 40,2,2,40,92458.635645616741385
2345,21,44,Location 21 - Location 40,2,2,40,99519.724582651761011
2346,22,45,Location 22 - Location 40,2,2,40,99519.724582651761011
2347,12,46,Location 12 - Location 40,2,2,40,117629.436224213815876
2348,13,47,Location 13 - Location 40,2,2,40,117644.006644697074080
2349,11,48,Location 11 - Location 40,2,2,40,124967.930383140890626
2350,9,49,Location 9 - Location 40,2,1,40,124973.629375925549539
2351,10,50,Location 10 - Location 40,2,1,40,124973.629375925549539
2352,30,51,Location 30 - Location 40,2,2,40,173276.487443330057431
2353,62,52,Location 62 - Location 40,2,1,40,252888.518785690073855
2354,33,53,Location 33 - Location 40,2,1,40,256628.513556578545831
2355,37,54,Location 37 - Location 40,2,1,40,258452.800439898594050
2356,34,55,Location 34 - Location 40,2,1,40,258581.763139418879291
2357,35,56,Location 35 - Location 40,2,1,40,258581.763139418879291
2358,36,57,Location 36 - Location 40,2,1,40,258581.763139418879291
2359,38,58,Location 38 - Location 40,2,1,40,271199.436988664267119
2360,61,59,Location 61 - Location 40,2,1,40,271586.012948643707205
2361,41,1,Location 41 - Location 41,1,1,41,0.000000000000000
2362,39,2,Location 39 - Location 41,1,1,41,46.070522367145642
2363,40,3,Location 40 - Location 41,1,1,41,46.070522367145642
2364,42,4,Location 42 - Location 41,1,1,41,708.696988234321907
2365,31,5,Location 31 - Location 41,1,1,41,4618.655319078776301
2366,32,6,Location 32 - Location 41,1,1,41,4619.523313752561080
2367,46,7,Location 46 - Location 41,1,1,41,14209.962974206484432
2368,47,8,Location 47 - Location 41,1,1,41,14209.962974206484432
2369,48,9,Location 48 - Location 41,1,1,41,14209.962974206484432
2370,27,10,Location 27 - Location 41,1,1,41,26111.279527288028476
2371,28,11,Location 28 - Location 41,1,1,41,29518.549463184273918
2372,29,12,Location 29 - Location 41,1,1,41,29518.549463184273918
2373,53,13,Location 53 - Location 41,1,1,41,33399.366717914977926
2374,52,14,Location 52 - Location 41,1,2,41,33400.969060056464514
2375,54,15,Location 54 - Location 41,1,1,41,33407.298291486615199
2376,2,16,Location 2 - Location 41,1,1,41,33619.858905519969994
2377,3,17,Location 3 - Location 41,1,1,41,33641.346107715718972
2378,4,18,Location 4 - Location 41,1,2,41,33688.245849492828711
2379,5,19,Location 5 - Location 41,1,2,41,33840.357862002972979
2380,6,20,Location 6 - Location 41,1,2,41,33946.413044143017032
2381,57,21,Location 57 - Location 41,2,1,41,41801.069480223966821
2382,8,22,Location 8 - Location 41,2,1,41,42535.996906410939118
2383,7,23,Location 7 - Location 41,2,1,41,42611.985475547233364
2384,43,24,Location 43 - Location 41,2,2,41,44916.178439679642906
2385,44,25,Location 44 - Location 41,1,1,41,48434.770718755440612
2386,45,26,Location 45 - Location 41,1,1,41,48434.770718755440612
2387,58,27,Location 58 - Location 41,1,1,41,56864.069312170497142
